Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,550
Conversion Gain:,1024
Coarse Gain:,64
Fine Gain:,1.12
Upper Discriminator:,2437
Lower Discriminator:,2
Calibration Coefficients:,-30.635802469135797,2.3549382716049383
Calibration Channels:,230,554
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,206.29
Elapsed Live Time:,202.07
Start Time:,April 24, 2023, 04:35:44
End Time:,April 24, 2023, 04:39:11
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,304,306,3334,3,0,687
2,282,303,32089,6160,14,659

Channel Data:
Channel,Energy,Counts
119,249.60185185185185,635
120,251.9567901234568,573
121,254.31172839506172,639
122,256.6666666666667,591
123,259.0216049382716,631
124,261.37654320987656,592
125,263.73148148148147,585
126,266.08641975308643,623
127,268.44135802469134,611
128,270.7962962962963,573
129,273.15123456790127,588
130,275.5061728395062,630
131,277.86111111111114,580
132,280.21604938271605,563
133,282.570987654321,562
134,284.9259259259259,580
135,287.2808641975309,578
136,289.6358024691358,566
137,291.99074074074076,539
138,294.34567901234567,580
139,296.70061728395063,553
140,299.05555555555554,544
141,301.4104938271605,527
142,303.7654320987654,553
143,306.1203703703704,519
144,308.4753086419753,542
145,310.83024691358025,532
146,313.1851851851852,541
147,315.5401234567901,528
148,317.8950617283951,523
149,320.25,518
150,322.60493827160496,548
151,324.9598765432099,542
152,327.31481481481484,508
153,329.66975308641975,502
154,332.0246913580247,522
155,334.3796296296296,501
156,336.7345679012346,504
157,339.0895061728395,567
158,341.44444444444446,531
159,343.79938271604937,516
160,346.15432098765433,464
161,348.5092592592593,529
162,350.8641975308642,511
163,353.21913580246917,493
164,355.5740740740741,523
165,357.92901234567904,500
166,360.28395061728395,531
167,362.6388888888889,516
168,364.9938271604938,487
169,367.3487654320988,512
170,369.7037037037037,518
171,372.05864197530866,471
172,374.41358024691357,507
173,376.76851851851853,484
174,379.12345679012344,472
175,381.4783950617284,488
176,383.83333333333337,484
177,386.1882716049383,484
178,388.54320987654324,501
179,390.89814814814815,449
180,393.2530864197531,459
181,395.608024691358,503
182,397.962962962963,461
183,400.3179012345679,482
184,402.67283950617286,480
185,405.02777777777777,500
186,407.38271604938274,482
187,409.73765432098764,472
188,412.0925925925926,452
189,414.4475308641975,460
190,416.8024691358025,458
191,419.1574074074074,429
192,421.51234567901236,464
193,423.8672839506173,507
194,426.22222222222223,453
195,428.5771604938272,482
196,430.9320987654321,463
197,433.28703703703707,430
198,435.641975308642,472
199,437.99691358024694,421
200,440.35185185185185,480
201,442.7067901234568,501
202,445.0617283950617,446
203,447.4166666666667,446
204,449.7716049382716,423
205,452.12654320987656,416
206,454.48148148148147,416
207,456.83641975308643,387
208,459.19135802469134,350
209,461.5462962962963,393
210,463.90123456790127,315
211,466.2561728395062,343
212,468.61111111111114,295
213,470.96604938271605,308
214,473.320987654321,268
215,475.6759259259259,291
216,478.0308641975309,254
217,480.3858024691358,248
218,482.74074074074076,230
219,485.0956790123457,223
220,487.4506172839506,211
221,489.80555555555554,189
222,492.1604938271605,182
223,494.5154320987655,164
224,496.87037037037044,151
225,499.2253086419753,162
226,501.58024691358025,146
227,503.9351851851852,134
228,506.2901234567902,169
229,508.64506172839504,139
230,511.0,121
231,513.354938271605,129
232,515.7098765432099,130
233,518.0648148148148,136
234,520.4197530864197,119
235,522.7746913580247,111
236,525.1296296296297,123
237,527.4845679012345,100
238,529.8395061728395,108
239,532.1944444444445,105
240,534.5493827160494,88
241,536.9043209876544,82
242,539.2592592592592,96
243,541.6141975308642,103
244,543.9691358024692,92
245,546.3240740740741,83
246,548.679012345679,68
247,551.033950617284,82
248,553.3888888888889,82
249,555.7438271604939,71
250,558.0987654320987,87
251,560.4537037037037,71
252,562.8086419753087,91
253,565.1635802469136,96
254,567.5185185185185,108
255,569.8734567901234,93
256,572.2283950617284,88
257,574.5833333333334,132
258,576.9382716049383,117
259,579.2932098765432,131
260,581.6481481481482,157
261,584.0030864197531,152
262,586.3580246913581,150
263,588.7129629629629,171
264,591.0679012345679,211
265,593.4228395061729,193
266,595.7777777777778,228
267,598.1327160493827,302
268,600.4876543209876,282
269,602.8425925925926,323
270,605.1975308641976,363
271,607.5524691358024,422
272,609.9074074074074,472
273,612.2623456790124,502
274,614.6172839506173,536
275,616.9722222222223,619
276,619.3271604938271,613
277,621.6820987654321,677
278,624.0370370370371,829
279,626.391975308642,876
280,628.7469135802469,884
281,631.1018518518518,978
282,633.4567901234568,1071
283,635.8117283950618,1147
284,638.1666666666666,1187
285,640.5216049382716,1256
286,642.8765432098766,1347
287,645.2314814814815,1415
288,647.5864197530864,1418
289,649.9413580246913,1522
290,652.2962962962963,1582
291,654.6512345679013,1570
292,657.0061728395062,1640
293,659.3611111111111,1633
294,661.716049382716,1704
295,664.070987654321,1702
296,666.425925925926,1600
297,668.7808641975308,1587
298,671.1358024691358,1653
299,673.4907407407408,1547
300,675.8456790123457,1391
301,678.2006172839506,1463
302,680.5555555555555,1388
303,682.9104938271605,1266
304,685.2654320987655,1226
305,687.6203703703704,1096
306,689.9753086419753,1012
307,692.3302469135803,969
308,694.6851851851852,856
309,697.0401234567902,808
310,699.395061728395,750
311,701.75,667
312,704.104938271605,550
313,706.4598765432099,489
314,708.8148148148148,432
315,711.1697530864197,366
316,713.5246913580247,281
317,715.8796296296297,283
318,718.2345679012345,229
319,720.5895061728395,173
320,722.9444444444445,175
321,725.2993827160494,148
322,727.6543209876544,113
323,730.0092592592592,102
324,732.3641975308642,67
325,734.7191358024692,74
326,737.0740740740741,53
