Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,550
Conversion Gain:,1024
Coarse Gain:,64
Fine Gain:,1.50
Upper Discriminator:,1350
Lower Discriminator:,2
Calibration Coefficients:,-4.625424416207755E-4,1.7945540655134389,-22.043297994554017
Calibration Channels:,82,155,216
Calibration Energies:,122.0,245.0,344.0
Elapsed Real Time:,144.04
Elapsed Live Time:,126.49
Start Time:,April 24, 2023, 04:57:47
End Time:,April 24, 2023, 05:01:16
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,309,325,2954,206,5,500

Channel Data:
Channel,Energy,Counts
566,845.4960566581873,37
567,846.7665501373444,28
568,848.0361185316182,29
569,849.3047618410088,39
570,850.5724800655162,36
571,851.8392732051403,35
572,853.1051412598813,32
573,854.370084229739,27
574,855.6341021147132,30
575,856.8971949148043,23
576,858.1593626300123,30
577,859.420605260337,27
578,860.6809228057784,26
579,861.9403152663367,24
580,863.1987826420118,24
581,864.4563249328035,27
582,865.7129421387119,32
583,866.968634259737,26
584,868.2234012958791,29
585,869.4772432471378,21
586,870.7301601135133,28
587,871.9821518950057,29
588,873.2332185916147,18
589,874.4833602033405,33
590,875.7325767301832,26
591,876.9808681721422,41
592,878.2282345292183,30
593,879.4746758014112,22
594,880.7201919887207,24
595,881.9647830911471,24
596,883.2084491086903,28
597,884.4511900413501,28
598,885.6930058891268,31
599,886.9338966520199,28
600,888.17386233003,36
601,889.4129029231569,43
602,890.6510184314006,40
603,891.888208854761,43
604,893.1244741932383,40
605,894.3598144468322,47
606,895.5942296155429,48
607,896.8277196993702,49
608,898.0602846983144,54
609,899.2919246123754,52
610,900.5226394415531,51
611,901.7524291858476,64
612,902.9812938452588,79
613,904.2092334197869,67
614,905.4362479094317,58
615,906.6623373141932,72
616,907.8875016340712,65
617,909.1117408690664,69
618,910.3350550191781,71
619,911.5574440844067,68
620,912.778908064752,76
621,913.9994469602141,93
622,915.2190607707929,89
623,916.4377494964885,110
624,917.6555131373007,110
625,918.8723516932298,115
626,920.0882651642756,125
627,921.3032535504383,136
628,922.5173168517177,125
629,923.7304550681139,114
630,924.9426681996267,141
631,926.1539562462565,125
632,927.3643192080026,156
633,928.5737570848657,143
634,929.7822698768457,162
635,930.9898575839425,151
636,932.1965202061559,161
637,933.4022577434862,162
638,934.6070701959331,179
639,935.8109575634969,176
640,937.0139198461771,219
641,938.2159570439744,195
642,939.4170691568884,219
643,940.6172561849191,255
644,941.8165181280667,235
645,943.014854986331,242
646,944.2122667597121,219
647,945.4087534482098,242
648,946.6043150518244,261
649,947.7989515705555,252
650,948.9926630044035,265
651,950.1854493533684,272
652,951.37731061745,275
653,952.5682467966483,289
654,953.7582578909635,292
655,954.9473439003954,290
656,956.135504824944,246
657,957.3227406646091,302
658,958.5090514193912,320
659,959.6944370892902,293
660,960.8788976743058,305
661,962.0624331744382,299
662,963.2450435896874,307
663,964.4267289200534,298
664,965.6074891655361,276
665,966.7873243261353,294
666,967.9662344018516,270
667,969.1442193926845,270
668,970.3212792986342,270
669,971.4974141197007,259
670,972.672623855884,279
671,973.846908507184,265
672,975.0202680736007,280
673,976.1927025551342,267
674,977.3642119517843,233
675,978.5347962635514,253
676,979.7044554904352,222
677,980.8731896324357,224
678,982.040998689553,245
679,983.2078826617872,189
680,984.373841549138,209
681,985.5388753516055,206
682,986.7029840691896,181
683,987.8661677018907,184
684,989.0284262497087,166
685,990.1897597126432,157
686,991.3501680906946,157
687,992.5096513838628,157
688,993.6682095921476,127
689,994.8258427155494,148
690,995.9825507540675,128
691,997.1383337077027,111
692,998.2931915764545,108
693,999.4471243603233,118
694,1000.6001320593087,94
695,1001.752214673411,104
696,1002.90337220263,97
697,1004.0536046469656,83
698,1005.202912006418,67
699,1006.3512942809871,69
700,1007.4987514706731,46
701,1008.645283575476,50
702,1009.7908905953955,58
703,1010.9355725304317,37
704,1012.0793293805848,44
705,1013.2221611458544,51
706,1014.3640678262411,42
707,1015.5050494217442,29
708,1016.6451059323642,35
709,1017.7842373581011,34
710,1018.9224436989546,32
711,1020.0597249549251,22
712,1021.1960811260121,17
713,1022.331512212216,13
714,1023.4660182135367,21
715,1024.5995991299737,16
716,1025.7322549615278,17
717,1026.8639857081987,9
718,1027.9947913699864,7
719,1029.1246719468909,9
720,1030.253627438912,10
721,1031.3816578460498,5
722,1032.5087631683045,4
723,1033.6349434056758,4
724,1034.7601985581641,5
725,1035.884528625769,4
726,1037.0079336084907,4
727,1038.1304135063292,1
728,1039.2519683192845,0
729,1040.3725980473564,4
730,1041.4923026905453,2
731,1042.6110822488504,1
732,1043.7289367222727,3
733,1044.8458661108118,3
734,1045.9618704144675,1
735,1047.07694963324,2
736,1048.1911037671293,1
737,1049.3043328161355,4
738,1050.4166367802584,2
739,1051.528015659498,1
740,1052.638469453854,0
741,1053.747998163327,2
742,1054.856601787917,2
743,1055.9642803276236,1
744,1057.0710337824469,1
745,1058.176862152387,2
746,1059.281765437444,1
747,1060.3857436376177,0
748,1061.4887967529078,1
749,1062.590924783315,1
750,1063.6921277288388,2
751,1064.7924055894796,0
752,1065.891758365237,1
753,1066.9901860561113,0
754,1068.0876886621022,2
755,1069.18426618321,1
756,1070.279918619434,2
757,1071.3746459707754,1
758,1072.4684482372334,2
759,1073.561325418808,1
760,1074.6532775154997,2
761,1075.7443045273078,0
762,1076.834406454233,2
763,1077.9235832962747,1
764,1079.011835053433,0
765,1080.0991617257082,2
766,1081.1855633131004,2
767,1082.2710398156091,1
768,1083.3555912332347,2
769,1084.439217565977,2
770,1085.5219188138362,2
771,1086.603694976812,1
772,1087.6845460549048,0
773,1088.764472048114,2
774,1089.8434729564399,2
775,1090.9215487798829,0
776,1091.9986995184424,0
777,1093.0749251721188,1
778,1094.150225740912,0
779,1095.224601224822,0
780,1096.2980516238486,0
781,1097.3705769379917,2
782,1098.4421771672519,0
783,1099.512852311629,3
784,1100.5826023711227,1
785,1101.6514273457333,1
786,1102.7193272354602,1
787,1103.7863020403042,1
788,1104.852351760265,0
789,1105.9174763953424,1
790,1106.9816759455366,1
791,1108.0449504108476,0
792,1109.1072997912754,3
793,1110.16872408682,0
794,1111.2292232974812,1
795,1112.2887974232594,0
796,1113.347446464154,1
797,1114.4051704201654,1
798,1115.4619692912938,0
799,1116.5178430775388,0
800,1117.5727917789009,2
801,1118.6268153953793,0
802,1119.6799139269747,0
803,1120.732087373687,1
804,1121.7833357355157,3
805,1122.8336590124613,0
806,1123.8830572045235,1
807,1124.9315303117028,0
808,1125.9790783339986,0
809,1127.0257012714112,1
810,1128.0713991239406,0
811,1129.1161718915869,2
812,1130.16001957435,1
813,1131.2029421722295,1
814,1132.2449396852257,2
815,1133.286012113339,1
816,1134.326159456569,0
817,1135.3653817149157,0
818,1136.403678888379,1
819,1137.4410509769596,3
820,1138.4774979806566,0
821,1139.5130198994702,1
822,1140.5476167334004,1
823,1141.581288482448,2
824,1142.614035146612,1
825,1143.6458567258928,0
826,1144.6767532202903,0
827,1145.7067246298047,2
828,1146.7357709544358,1
829,1147.7638921941834,0
830,1148.7910883490479,1
831,1149.8173594190293,0
832,1150.8427054041274,1
833,1151.8671263043423,2
834,1152.890622119674,0
835,1153.9131928501224,0
836,1154.9348384956875,2
837,1155.9555590563693,2
838,1156.975354532168,0
839,1157.9942249230833,0
840,1159.0121702291153,0
841,1160.0291904502642,0
842,1161.04528558653,1
843,1162.0604556379126,0
844,1163.0747006044116,1
845,1164.0880204860277,1
846,1165.1004152827604,0
847,1166.1118849946097,0
848,1167.122429621576,0
849,1168.1320491636588,3
850,1169.1407436208588,1
851,1170.1485129931752,4
852,1171.1553572806085,1
853,1172.1612764831586,1
854,1173.1662706008253,0
855,1174.1703396336088,1
856,1175.1734835815091,0
857,1176.175702444526,0
858,1177.17699622266,0
859,1178.1773649159106,2
860,1179.176808524278,0
861,1180.175327047762,0
862,1181.172920486363,1
863,1182.1695888400802,1
864,1183.1653321089148,2
865,1184.1601502928659,2
866,1185.1540433919338,0
867,1186.1470114061185,0
868,1187.1390543354198,0
869,1188.130172179838,1
870,1189.1203649393728,1
871,1190.1096326140246,0
872,1191.0979752037929,0
873,1192.085392708678,2
874,1193.0718851286802,1
875,1194.0574524637987,1
876,1195.0420947140342,1
877,1196.0258118793865,0
878,1197.0086039598555,0
879,1197.9904709554412,1
880,1198.9714128661435,1
881,1199.9514296919629,0
882,1200.9305214328988,1
883,1201.9086880889517,0
884,1202.8859296601213,0
885,1203.8622461464074,0
886,1204.8376375478106,0
887,1205.8121038643303,0
888,1206.7856450959669,2
889,1207.7582612427202,0
890,1208.7299523045904,0
891,1209.700718281577,1
892,1210.6705591736809,0
893,1211.639474980901,0
894,1212.6074657032382,0
895,1213.5745313406921,0
896,1214.5406718932627,0
897,1215.50588736095,0
898,1216.4701777437542,1
899,1217.4335430416752,0
900,1218.3959832547127,0
901,1219.3574983828673,1
902,1220.3180884261385,0
903,1221.2777533845265,0
904,1222.2364932580313,0
905,1223.1943080466524,0
906,1224.1511977503906,1
907,1225.1071623692455,0
908,1226.0622019032176,0
909,1227.016316352306,0
910,1227.9695057165113,0
911,1228.9217699958333,0
912,1229.873109190272,0
913,1230.8235232998275,1
914,1231.7730123244996,1
915,1232.7215762642886,0
916,1233.6692151191946,0
917,1234.6159288892172,0
918,1235.5617175743564,1
919,1236.5065811746126,0
920,1237.4505196899854,1
921,1238.3935331204748,0
922,1239.3356214660812,0
923,1240.2767847268044,0
924,1241.2170229026442,1
925,1242.1563359936008,0
926,1243.0947239996744,0
927,1244.0321869208644,1
928,1244.9687247571715,0
929,1245.904337508595,1
930,1246.8390251751352,0
931,1247.7727877567925,0
932,1248.7056252535665,1
933,1249.6375376654573,0
934,1250.5685249924647,0
935,1251.498587234589,0
936,1252.42772439183,0
937,1253.3559364641876,0
938,1254.283223451662,0
939,1255.2095853542532,2
940,1256.1350221719613,0
941,1257.0595339047861,2
942,1257.9831205527275,0
943,1258.9057821157858,2
944,1259.827518593961,1
945,1260.7483299872529,2
946,1261.668216295661,0
947,1262.5871775191865,0
948,1263.5052136578286,2
949,1264.4223247115874,0
950,1265.338510680463,0
951,1266.2537715644553,0
952,1267.1681073635646,0
953,1268.0815180777904,1
954,1268.9940037071328,0
955,1269.9055642515923,0
956,1270.8161997111683,1
957,1271.7259100858614,0
958,1272.634695375671,0
959,1273.5425555805975,0
960,1274.4494907006406,0
961,1275.3555007358007,0
962,1276.2605856860773,0
963,1277.1647455514706,2
964,1278.0679803319808,0
965,1278.970290027608,0
966,1279.8716746383516,0
967,1280.772134164212,0
968,1281.6716686051893,0
969,1282.5702779612834,1
970,1283.467962232494,0
971,1284.3647214188213,0
972,1285.2605555202658,1
973,1286.155464536827,0
974,1287.0494484685046,0
975,1287.9425073152993,0
976,1288.8346410772106,0
977,1289.7258497542387,1
978,1290.6161333463835,2
979,1291.5054918536448,0
980,1292.3939252760233,0
981,1293.2814336135184,1
982,1294.1680168661303,0
983,1295.0536750338588,0
984,1295.9384081167043,1
985,1296.8222161146664,0
986,1297.7050990277453,0
987,1298.5870568559408,0
988,1299.4680895992533,2
989,1300.3481972576824,1
990,1301.2273798312285,0
991,1302.1056373198912,0
992,1302.9829697236705,0
993,1303.8593770425668,1
994,1304.7348592765798,1
995,1305.6094164257095,0
996,1306.4830484899558,0
997,1307.355755469319,1
998,1308.227537363799,0
999,1309.0983941733957,0
1000,1309.9683258981095,0
1001,1310.8373325379398,0
1002,1311.7054140928867,0
1003,1312.5725705629507,0
1004,1313.438801948131,0
1005,1314.3041082484283,0
1006,1315.1684894638424,0
1007,1316.0319455943732,0
1008,1316.8944766400207,0
1009,1317.7560826007852,0
1010,1318.6167634766662,0
1011,1319.4765192676641,0
1012,1320.3353499737786,0
1013,1321.19325559501,0
1014,1322.0502361313581,0
1015,1322.906291582823,2
1016,1323.7614219494046,0
1017,1324.6156272311032,1
1018,1325.4689074279183,0
1019,1326.3212625398503,0
1020,1327.1726925668986,1
1021,1328.0231975090642,0
1022,1328.8727773663463,0
1023,1329.7214321387453,0
